STAID,FullComp,FullLen,FullStartY,FullStartM,FullStartD,FullStopY,FullStopM,FullStopD,FullMeanR,FullRC1,FullRS1,FullRC5,FullRS5,Full2_5,Full5,Full10,SlicedComp,SlicedLen,SlicedStartY,SlicedStartM,SlicedStartD,SlicedStopY,SlicedStopM,SlicedStopD,SlicedMeanR,SlicedRC1,SlicedRS1,SlicedRC5,SlicedRS5,Sliced2_5,Sliced5,Sliced10
1552000.0,0.9894800379408468,34425.0,1925.0,10.0,1.0,2020.0,12.0,31.0,1.6839232773707873,0.3991048983523362,0.26954689658482955,0.46469093422043944,0.4882094392971072,30.54185091699624,42.67194773509404,53.93560906618484,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.6385110493110882,0.3868625486357861,0.24121788920766465,0.45889673983136287,0.47588952399964446,35.523854967286404,46.13768968312197,50.469867118156905
2335790.0,0.9853531300160514,4911.0,2007.0,5.0,11.0,2020.0,12.0,31.0,1.332186421183231,0.32168426832413555,0.10990107052886279,0.3768225324335156,0.23689599067497547,40.30738330860465,44.5564778887211,129.83344550355818,0.0,0.0,,,,,,,,,,,,,,
5479000.0,0.999966131545079,29525.0,1940.0,3.0,1.0,2020.0,12.0,31.0,0.5080189262885003,0.6857971133948296,0.4475661466623048,0.6474901823711168,0.3849966437706604,7.4061736764192245,8.269028862021464,9.491407041624637,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.6399882153750842,0.834971812269629,0.7297735077579877,0.7489960578849494,0.5913566392608965,6.751841827337526,7.765696670420159,11.001403616428556
10388000.0,0.7831221490116573,15451.0,1937.0,10.0,1.0,1991.0,10.0,7.0,8.3964253289623,2.1357436046646097,5.715916910812615,3.373368453145807,7.73239061952966,14.052763420656717,15.00370229874627,15.215022049432836,0.5883641341546886,4298.0,1980.0,1.0,1.0,1991.0,10.0,7.0,7.660906382847087,1.4701893365792815,3.7608189160928513,2.4454711347743325,6.030856844448375,13.418804168597015,15.00370229874627,17.01123993026866
4087214.0,1.0,6119.0,2004.0,4.0,1.0,2020.0,12.0,31.0,1.0243526631770503,0.46856723215206697,0.5204280538182339,0.39089147319923073,0.252190761970063,31.133543323637163,36.529197246259535,38.94793865984888,0.0,0.0,,,,,,,,,,,,,,
6893500.0,0.9952060075765194,29686.0,1939.0,5.0,1.0,2020.0,12.0,29.0,0.9288730324903125,0.332572795732843,0.1380764175444346,0.3014550312986877,0.08065295829434965,44.0037107441456,55.90215001295886,78.46815552277711,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.0851067560963512,0.3424329227179773,0.19304643103288727,0.27966995150352164,0.06266270492472756,47.74761620372909,78.46815552277711,86.1611119465788
1303000.0,0.9030880099129357,27695.0,1937.0,1.0,15.0,2020.0,12.0,31.0,0.8088233005666797,0.5706847380835353,0.14425072398373517,0.7481426104649423,0.294587663800564,4.019873723421511,5.359831631228682,6.342467430287273,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.7568254687721091,0.7501899926589586,0.28539390957412225,0.7823299637080983,0.3117572319370812,3.6446855092355035,3.984141512546653,5.359831631228682
2172305.0,0.9600886917960089,866.0,2007.0,6.0,13.0,2009.0,11.0,30.0,0.5840686207086128,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1452000.0,1.0,27851.0,1944.0,10.0,1.0,2020.0,12.0,31.0,1.5182110973496628,0.4000403431202279,0.24942902021918262,0.4624361741895884,0.4438221280730944,29.74824762851868,40.950516609969235,44.3111973044044,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.4671591834609004,0.39195204342222845,0.26183125022124665,0.42477340178031203,0.3626470079564328,35.100442808545054,42.07074350811428,58.500738014241755
11259000.0,0.8549718276327276,21547.0,1921.0,10.0,1.0,1990.0,9.0,30.0,0.39742659363279087,0.38832459310205636,0.12089412029962213,0.3541507361325335,0.07749001535189323,15.994340796556221,20.897128678917674,28.17093693061787,0.5374401095140315,3926.0,1980.0,1.0,1.0,1990.0,9.0,30.0,0.47900259720568916,,,,,,,
6897000.0,0.7115536339823902,22547.0,1934.0,4.0,1.0,2020.0,12.0,31.0,0.5926680171937043,0.3726699365290173,0.17274156270553181,0.3442688448272101,0.1192970211796508,30.739526694162894,37.178211339561884,46.0054402888992,0.14976043805612593,1094.0,1996.0,10.0,1.0,1999.0,9.0,29.0,0.7567986152032149,,,,,,,
1307500.0,1.0,11362.0,1945.0,8.0,22.0,1976.0,9.0,29.0,1.4018877471853985,0.7454955168201132,0.47453826230327667,0.8728590602954002,0.6565839474019781,6.22623179053546,7.115693474897668,8.005155159259877,0.0,0.0,,,,,,,,,,,,,,
5056200.0,0.7478246105522306,17618.0,1956.0,4.0,1.0,2020.0,9.0,30.0,0.0723264749795851,0.6958085910719927,0.15028422262036584,0.461242616681748,0.043722589979899334,2.315505205043147,2.4854505411931025,3.0165297166617138,0.6603696098562628,4824.0,1980.0,1.0,1.0,1999.0,9.0,30.0,0.08390205032855079,,,,,,,
8041780.0,0.991588785046729,6366.0,2003.0,6.0,5.0,2020.0,12.0,31.0,0.7727030771721112,0.3354904927213771,0.037438839747965025,0.5477764787937793,0.28033118949332675,12.782576575280205,19.318029260385874,21.3363308249038,0.0,0.0,,,,,,,,,,,,,,
8016800.0,1.0,10443.0,1956.0,3.0,1.0,1984.0,10.0,2.0,1.2415594066870268,0.4019951518630944,0.2950873322017293,0.5071718815393887,0.7343391599363456,36.716001029199894,47.152765170153216,59.40927280234968,0.237782340862423,1737.0,1980.0,1.0,1.0,1984.0,10.0,2.0,1.4254197620805056,,,,,,,
8019500.0,0.9683999331215516,28960.0,1939.0,2.0,16.0,2020.0,12.0,31.0,0.7525603165246444,0.37619561164152904,0.11129629554894263,0.45319210187839093,0.23998368520631624,17.717336729725478,22.679831508190254,27.437264518949878,0.9872689938398357,7212.0,1980.0,1.0,1.0,1999.0,9.0,29.0,0.8212525445109037,0.43807213304508,0.20811984690307786,0.5094095765795155,0.35274669568533834,16.486966123494543,21.20338678071313,22.679831508190254
1396580.0,0.8870871468364505,8917.0,1978.0,3.0,24.0,2005.0,9.0,29.0,1.568155284404477,0.44176909629809585,0.40838720129977235,0.44250920309076625,0.41230398057093,33.24881868640913,40.69716836904582,44.99724653634123,0.8446269678302533,6170.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.5220026613439428,0.4347836982938162,0.387986062183121,0.42735808659344393,0.3607082805169149,34.70777377888436,42.232910571651324,44.99724653634123
11092450.0,0.7419325153374233,24187.0,1931.0,10.0,1.0,2020.0,12.0,31.0,0.3493733962826768,0.29206226665217594,0.03332994165558614,0.20402984535966623,0.0027446252723462698,23.27386613344768,34.758881013921865,40.714073914908475,0.0,0.0,,,,,,,,,,,,,,
1374505.0,1.0,9773.0,1994.0,3.0,31.0,2020.0,12.0,31.0,1.6145749611613283,0.394513368980043,0.13416659916832055,0.6316009678049441,0.7131838882286651,16.362804839675896,23.087245184748184,32.61353567360059,0.28774811772758385,2102.0,1994.0,3.0,31.0,1999.0,12.0,31.0,1.7034235836072147,,,,,,,
3154000.0,0.5120937824603057,17255.0,1928.0,10.0,1.0,2020.0,12.0,31.0,1.2147105997772474,0.4893268908452474,0.6233342893267486,0.44053320752122627,0.42352425319122383,32.69694658575345,38.738272400610576,39.52226124681341,0.0,0.0,,,,,,,,,,,,,,
8099300.0,0.7895357807324046,17399.0,1960.0,9.0,1.0,2020.0,12.0,31.0,0.1363287620888688,0.24443768544771205,0.006287215546160363,0.18475804659625747,0.0007134542056196886,17.706398997138706,21.00224356294274,24.333150304978734,0.3652292950034223,2668.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.2441986085407772,,,,,,,
8050100.0,0.9667832962239288,21276.0,1960.0,10.0,1.0,2020.0,12.0,31.0,0.4639344337461594,0.3474955984527153,0.09609778207565588,0.38808921942794766,0.16219085049960996,24.986530704860815,34.01474281704971,40.05474387802115,0.9872689938398357,7212.0,1980.0,1.0,1.0,1999.0,9.0,29.0,0.4181182800311241,0.41782479606567285,0.1774385340404128,0.46071647019120454,0.2678842114559087,17.516003076817185,19.86842454266922,25.113688621933896
2467500.0,1.0,30043.0,1938.0,10.0,1.0,2020.0,12.0,31.0,1.276191307986805,0.46095889811759955,0.34472525060053416,0.5794311606330287,0.7394673977655963,21.759495869236908,27.199369836546136,33.57179362682266,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.378401531627139,0.5969267102114295,0.8783409276090602,0.5770783612101666,0.7961044951752997,21.759495869236908,27.199369836546136,29.841594334953474
8123850.0,1.0,19484.0,1967.0,8.0,29.0,2020.0,12.0,31.0,0.003827557110621596,0.272907181132971,0.0002711808057808627,0.2544214853104711,0.0001755704817376619,0.2895988963247554,0.4432122239404952,0.654745330821186,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.005254138662057889,0.23836104945228123,0.0001388503614829724,0.2723427930514343,0.00033729576099090884,0.5099458826588084,0.584234295194289,0.9569354835078873
2081500.0,1.0,29678.0,1939.0,10.0,1.0,2020.0,12.0,31.0,0.8769923741457637,0.40171558108649497,0.2526681615391523,0.3867628832108361,0.22050912270223294,29.92780906672264,37.40976133340331,48.09010540874135,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.9144722658468573,0.3606821255442657,0.162742001679817,0.3804240089537044,0.2164763476669212,35.239424034671515,43.34963183519559,55.51494353598171
2232000.0,1.0,29678.0,1939.0,10.0,1.0,2020.0,12.0,31.0,0.6524387804447573,0.7218051292920734,0.5558438176912044,0.6793633632405793,0.47970627969304364,7.7881936199989745,8.813955706535426,10.162642894388908,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.6326089342971732,1.378669144186021,1.1827203635229195,0.9875599068055763,0.7403440109457152,4.891365505243258,5.033832461706655,5.071823650096895
8119500.0,0.8571056062581486,13148.0,1947.0,10.0,1.0,1989.0,9.0,29.0,0.004220850501420197,0.20278275225795653,4.744267791498781e-05,0.1712539191119248,1.0259651015935584e-05,0.6087683676001486,0.8163667971043468,1.077267526075839,0.487337440109514,3560.0,1980.0,1.0,1.0,1989.0,9.0,29.0,0.002186416352115432,,,,,,,
6448000.0,0.4979885665890324,14112.0,1938.0,3.0,1.0,2015.0,9.0,30.0,0.38554992149518325,0.7927261599332242,0.1390783596265055,0.8878503340794397,0.17363651415839348,1.6480630000009642,1.838891347369497,1.9082834736853274,0.1861738535249829,1360.0,1996.0,4.0,11.0,1999.0,12.0,31.0,0.46228677386249967,,,,,,,
2236500.0,1.0,22814.0,1958.0,7.0,17.0,2020.0,12.0,31.0,0.3918446572276008,0.4875267222621675,0.13612803130753834,0.5969097922411792,0.265383379444309,7.895671888273234,9.194959667356171,9.894576163785446,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.3027459328494768,0.9151058129759847,0.4891164288773453,0.649225369432134,0.23417596084526815,4.031123622282959,4.464219548643938,4.630794904936622
2085000.0,0.8500337629546989,28953.0,1927.0,10.0,1.0,2020.0,12.0,31.0,0.8590170870694439,0.3836820611421698,0.18399307339812704,0.369720159393913,0.15582552360225516,28.627642057859635,35.927690782613844,43.80029234852524,0.7125256673511293,5205.0,1985.0,10.0,1.0,1999.0,12.0,31.0,0.8791203199253356,0.3116670964061492,0.08211134962216365,0.31970841424474145,0.0914384007651874,41.22380456331788,46.5199183440219,65.84357673307716
3050500.0,1.0,21914.0,1944.0,10.0,1.0,2004.0,9.0,29.0,1.815098870547887,0.6262522759830369,1.3288460883818407,0.5582511769759224,0.9559700363808488,28.060348271855112,32.20719777015883,34.55707915253093,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.901902392161846,0.562938168466753,0.9978424156585783,0.5768244772607638,1.083728807707462,28.88971817151586,34.55707915253093,40.08621181693588
11403800.0,1.0,14702.0,1980.0,10.0,1.0,2020.0,12.0,31.0,0.7810550041119839,10.656872907969063,1.4231984735451642,9.928911113997435,1.4105553263890382,1.6804474692473144,1.7056038684875434,1.7357915475758185,0.9624914442162902,7031.0,1980.0,10.0,1.0,1999.0,12.0,31.0,0.8787527762214922,6.654863897454642,1.2842113185609494,11.602451627486102,1.4384184830673303,1.7056038684875434,1.7357915475758185,1.7961669057523688
3111548.0,0.9517386722866175,13548.0,1982.0,1.0,11.0,2020.0,12.0,31.0,1.1105917515041908,0.41576338030126514,0.1831485333503788,0.4661137348551827,0.2827474070614576,18.459761052046503,25.515062396545957,32.47371577742212,0.8045174537987679,5877.0,1982.0,1.0,11.0,1999.0,12.0,31.0,1.071446198787373,0.3861676571103177,0.12709548899854414,0.47447428952507514,0.2867397080341188,18.459761052046503,25.515062396545957,32.47371577742212
6746095.0,1.0,15433.0,1978.0,10.0,1.0,2020.0,12.0,31.0,2.709913621216152,1.2995116738747552,8.815514552457456,0.7874127883194249,3.857663493819768,38.74033105612614,40.11410166095331,40.663609902884176,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,2.7285062591985665,1.2698651500995737,8.361952402242474,0.7633343685106031,3.509446487564235,38.19082281419527,39.83934753998788,40.663609902884176
5540130.0,0.9999151103565365,11779.0,1988.0,10.0,1.0,2020.0,12.0,31.0,1.3184485921547444,0.5124542005318014,0.4851480799727114,0.4998368580474805,0.44562527877951746,20.369878339457156,24.964587739334704,30.784552979179608,0.5624914442162902,4109.0,1988.0,10.0,1.0,1999.0,12.0,31.0,1.1908803167740558,0.47939043822996347,0.364881637270965,0.4713860732087797,0.3413239557766223,17.153581759542867,23.81591038936532,37.98293103898778
5404000.0,1.0,31504.0,1934.0,10.0,1.0,2020.0,12.0,31.0,0.8069379515467451,0.9224024804169614,0.7416071776675547,0.7686127470095948,0.5113838702592192,6.0999352150587915,6.671439661593936,6.79973657816305,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.8184666307504291,1.017330705360693,0.8515196982275771,0.7488917750227551,0.47326482498469596,5.691717753247974,6.3798557603004955,6.70642972974915
11471500.0,0.9947256864001577,40360.0,1909.0,12.0,1.0,2020.0,12.0,31.0,1.2685670503276412,0.41811339351257976,0.5110919806850464,0.3903359098894044,0.3833981249601198,49.513387916734075,63.312200942709154,81.44005334938228,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.5704809284745214,0.4168210354207737,0.6118751182431257,0.4172302162121229,0.62897450614343,64.93559071047092,79.00496869773961,89.82756714948478
10338700.0,1.0,10145.0,1993.0,3.0,24.0,2020.0,12.0,31.0,2.498042654935841,0.5723757938351149,1.0963703314260722,0.7287412749520045,2.113080597491665,31.22728427074244,35.12666651714063,41.89418942411267,0.33867214236824095,2474.0,1993.0,3.0,24.0,1999.0,12.0,31.0,3.194379188328605,,,,,,,
12113350.0,1.0,8765.0,1960.0,10.0,1.0,1984.0,9.0,29.0,3.03666142661563,1.419838540394684,5.7675196014604735,0.7422401981645085,1.9609173538647808,22.62381641955928,23.224448713883863,23.825081008208443,0.2373716632443532,1734.0,1980.0,1.0,1.0,1984.0,9.0,29.0,2.9446281110677712,,,,,,,
4137500.0,1.0,12207.0,1987.0,8.0,1.0,2020.0,12.0,31.0,0.762415175533854,1.0943870541144274,0.39745462737683873,1.322461895220377,0.5232252789308094,2.2363233394135498,2.582035159999219,2.900738244601633,0.6209445585215606,4536.0,1987.0,8.0,1.0,1999.0,12.0,31.0,0.8029838920325455,0.972057925701454,0.3470825878548139,1.20532871534329,0.4910541224520942,2.5442229296226615,2.93314872778154,3.100602890877724
11475000.0,1.0,23864.0,1955.0,9.0,1.0,2020.0,12.0,31.0,1.99463941278403,0.4140263413268431,0.573840782843118,0.44980191043649326,0.7993334409977579,55.146271541914196,76.21842408232044,92.80713991200193,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,2.13989803466412,0.42512703502895016,0.6862387342395687,0.4521659966006782,0.8773581215402326,59.181364581566456,86.08198484591483,100.42898232023398
10142000.0,0.5528914505283381,14389.0,1949.0,10.0,1.0,2020.0,12.0,31.0,1.2468385959848258,0.8075136947686661,1.630035885846851,0.7500074512335981,1.3886474442795307,18.44116779273752,19.103158431451178,20.23799952638887,0.016563997262149213,121.0,1980.0,1.0,1.0,1980.0,4.0,30.0,1.1246806719113918,,,,,,,
11220500.0,1.0,7457.0,1953.0,5.0,1.0,1973.0,9.0,29.0,0.36109937361159883,0.2355827945372139,0.008494857931219119,0.27339571203116575,0.023162574791457544,32.96478286673712,47.09254695248159,58.865683690602,0.0,0.0,,,,,,,,,,,,,,
11093000.0,0.9999564232177096,22947.0,1916.0,12.0,1.0,1979.0,9.0,29.0,0.33261327971476295,0.30975403256728123,0.03698079818317067,0.3698408326419874,0.09241150158334871,18.15727173455225,25.767304740945473,31.84198021096112,0.0,0.0,,,,,,,,,,,,,,
4033000.0,0.9338794004879749,26793.0,1942.0,6.0,15.0,2020.0,12.0,31.0,0.9892745394863948,0.7335053427078526,0.5451647626313526,0.7145197240904937,0.5156243089092186,7.440760255702431,8.69080797866044,9.58369920934473,0.7874058863791923,5752.0,1980.0,1.0,1.0,1995.0,9.0,30.0,0.9749827894163632,0.8230798451164922,0.59820013428919,0.7747179289369467,0.5224633114510456,6.071660368653183,6.428816860926899,7.6788645838849074
10046500.0,1.0,18627.0,1942.0,10.0,1.0,1993.0,9.0,29.0,0.005661966984007961,0.20835619617130913,3.507167478504801e-05,0.2244744177074105,6.38482527139259e-05,0.324036629495161,0.34647501117099705,0.34647501117099705,0.687337440109514,5021.0,1980.0,1.0,1.0,1993.0,9.0,29.0,0.006078325922591387,0.2928549840141635,0.0007936387424449335,0.1674461073854598,8.644038778479247e-06,0.34647501117099705,0.34647501117099705,0.34647501117099705
11097500.0,1.0,18261.0,1929.0,10.0,1.0,1979.0,9.0,29.0,0.15563748826654186,0.26226515627454594,0.00974312556711499,0.21557068209110813,0.0023973595095674624,14.122176106320087,20.67106088101256,31.098056192673763,0.0,0.0,,,,,,,,,,,,,,
4037500.0,1.0,27851.0,1944.0,10.0,1.0,2020.0,12.0,31.0,0.836170313179274,1.6713684897788414,1.392020884357895,1.2822430427652878,1.0483930046986212,4.3828206344394145,4.715693087687977,4.8636364002428945,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.807611050036761,3.036389660416681,1.9968870199299902,1.4378610761126687,1.096137389051179,3.7725544701503817,3.8095402982891113,3.9389906967746633
4284000.0,0.8601685265315417,22662.0,1920.0,8.0,14.0,1992.0,9.0,30.0,1.3331696935185036,0.8642479765097566,1.679440712942235,0.9110574245091235,1.87111992891437,14.41932286285781,17.35659233492144,20.755085938962,0.6375085557837098,4657.0,1980.0,1.0,1.0,1992.0,9.0,30.0,1.3676953372085314,1.9362345931025051,4.991018411330457,0.6970430532390751,1.1453282633022424,13.496874598903943,13.666799279105973,13.860998913622575
14313700.0,1.0,6302.0,2003.0,10.0,1.0,2020.0,12.0,31.0,0.5367125104640337,0.8421977794509731,0.4282109002868046,0.9828102676936395,0.5639252175675571,4.1409029872283565,4.379985145844312,4.437364863912142,0.0,0.0,,,,,,,,,,,,,,
1184100.0,1.0,14484.0,1981.0,5.0,7.0,2020.0,12.0,31.0,1.9488710557305866,0.40003198820957925,0.32465201205071237,0.4847154428709589,0.6890169263149876,37.62328242910509,52.8115732250235,69.48891213818881,0.9326488706365503,6813.0,1981.0,5.0,7.0,1999.0,12.0,31.0,1.9749497469942003,0.4692770026902003,0.6044117266223686,0.5172372797124191,0.8478202149948574,31.56782008563434,40.601378663598894,55.19405021261854
6354882.0,1.0,11690.0,1984.0,10.0,1.0,2016.0,10.0,2.0,0.07807212907982555,0.2866864664142159,0.008727031043052943,0.21951840228223454,0.0015027983583917165,6.183646034021941,11.807565487378103,14.65950568410374,0.7624914442162902,5570.0,1984.0,10.0,1.0,1999.0,12.0,31.0,0.0852912244098046,0.28253826226805556,0.008767356238797633,0.2273831725335609,0.002128626127571817,7.249791901956759,12.90036500201129,14.65950568410374
3198350.0,0.9998871076992549,8857.0,1996.0,10.0,1.0,2020.0,12.0,31.0,1.3190563624325218,0.43153053517253503,0.28391149445896796,0.4584751398450379,0.3507125978181058,23.42398129983036,29.65060924029159,36.91500850416303,0.16249144421629022,1187.0,1996.0,10.0,1.0,1999.0,12.0,31.0,1.0148364397758554,,,,,,,
14169000.0,1.0,29678.0,1939.0,10.0,1.0,2020.0,12.0,31.0,1.8752067942694652,0.9388483735545148,2.671309887575871,1.008505381337005,3.1180630456362235,20.111975699427877,22.445409344112875,26.22334953074574,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.908285497646502,1.3597906846554237,4.578931618104462,1.045109850014759,3.2974913725568724,19.556396260217163,20.037898440866446,20.14901432870859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548500.0,1.0,37348.0,1918.0,10.0,1.0,2020.0,12.0,31.0,1.356330183935442,0.501834554282798,0.46425536165960324,0.5581669927826289,0.6543694909615307,20.58401816696378,24.983655637765196,30.954592205281408,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.347180436832761,0.4854037860451195,0.42189653570731595,0.5598012181725711,0.671744642203285,21.526797624992653,25.14078554743668,33.46867076002508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581700.0,1.0,19512.0,1967.0,8.0,1.0,2020.0,12.0,31.0,1.4281617758342178,0.3431227465299423,0.10116927646811479,0.3996848903889204,0.20443008307918095,27.141246632544807,32.60209805711087,51.34830443994963,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.3740077611610857,0.3218198042557825,0.06710401297019561,0.41356798441419834,0.22046176157175262,24.696089278261493,35.59062371234604,51.34830443994963
5463500.0,0.913666772857598,22944.0,1952.0,4.0,1.0,2020.0,12.0,31.0,0.7095638872550546,0.39055638032762535,0.13476678459476202,0.4017688238065857,0.15067647450254057,18.640071799409405,21.82021918410594,29.754844341962652,0.7874058863791923,5752.0,1980.0,1.0,1.0,1995.0,9.0,30.0,0.7698026181906727,0.4155787069725105,0.16429946950948782,0.46007364604606177,0.24505661250023475,18.04182625179323,21.82021918410594,22.48143794726067
4154500.0,1.0,9224.0,1947.0,10.0,1.0,1972.0,12.0,31.0,0.6838681616638707,0.6336859603903305,0.35945703071465335,0.6414986471101949,0.37029197500844363,7.215286987075964,8.914887921809413,9.20349940129245,0.0,0.0,,,,,,,,,,,,,,
7188885.0,1.0,7527.0,2000.0,5.0,24.0,2020.0,12.0,31.0,0.953712686789109,0.2379800841665775,0.012908287310842724,0.31572447485426675,0.07371074708481506,44.02070394834885,56.31477442041024,65.43618154484288,0.0,0.0,,,,,,,,,,,,,,
5336000.0,1.0,17370.0,1923.0,4.0,18.0,1970.0,11.0,6.0,0.7353092935850556,0.8903099463735653,0.5942376575129362,0.7974740426195702,0.47416774344151097,5.078241827178512,5.589259872680752,6.164155173870772,0.0,0.0,,,,,,,,,,,,,,
10125500.0,1.0,16021.0,1938.0,11.0,19.0,1982.0,9.0,29.0,0.12889029156065,0.4227408758348928,0.014024369159428902,0.6393030637256013,0.057091279091534,1.0350017065138315,1.7229970269290336,2.4671552306434354,0.13730321697467487,1003.0,1980.0,1.0,1.0,1982.0,9.0,29.0,0.18532111638134097,,,,,,,
10396000.0,0.8428457393733786,33788.0,1911.0,4.0,1.0,2020.0,12.0,31.0,0.5851908744678285,0.6643733875026195,0.34919266871445936,0.7499547790982664,0.47146162113379436,6.337391797603785,7.26255848338536,8.511533509190484,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.6757395942717739,0.6452852628743461,0.37387572565449134,0.7248274663421254,0.49827196019428754,7.26255848338536,8.511533509190484,9.251666857815744
1585200.0,0.8490191851692175,19693.0,1957.0,7.0,1.0,2020.0,12.0,31.0,1.161921379166148,0.43666841135898676,0.39471028502828537,0.42819494555454185,0.3655311086118162,30.76689690770395,41.29241427086582,55.05655236115443,0.5498973305954825,4017.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.051816052618527,0.41688716019302047,0.26975655587069164,0.4748778018638746,0.4529042318565829,28.135517566913478,35.90820731201764,54.65172477026359
5467000.0,0.9692102590147282,30534.0,1934.0,10.0,1.0,2020.0,12.0,31.0,0.6989946697024673,0.40569529657287184,0.17044418764745176,0.3859485831919875,0.13567483825231286,19.741002752511267,25.085252116450786,27.811909955195436,0.867214236824093,6335.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.8774475139363317,0.3602354721746278,0.1408106911570768,0.34425126705568987,0.10892739271364629,27.266578387446508,34.84668717915663,34.95575349270642
4150000.0,1.0,11687.0,1948.0,10.0,1.0,1980.0,9.0,29.0,0.5104646401502069,0.5179865497813275,0.3819474025895503,0.4529325847233356,0.24258655987232644,16.276839857372238,18.73293589723147,20.77274447270779,0.03737166324435318,273.0,1980.0,1.0,1.0,1980.0,9.0,29.0,0.48201056329269565,,,,,,,
11247000.0,0.6083476928968026,15887.0,1910.0,4.0,1.0,1981.0,9.0,29.0,1.5344311576183858,0.5756179666588207,0.5158540732566568,0.7408831743690881,1.0241266822140156,13.388147336739507,15.173233648304777,25.883751517696382,0.08733744010951403,638.0,1980.0,1.0,1.0,1981.0,9.0,29.0,1.884473170358529,,,,,,,
1163200.0,1.0,20485.0,1964.0,12.0,1.0,2020.0,12.0,31.0,1.7693717523474302,0.6501719501316003,0.874213286745636,0.7231393698473841,1.1321744049921096,16.872992025804137,19.69437757765991,21.547640636231836,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.747471380821532,0.6088312651957292,0.7105489358446553,0.7304332395164196,1.1306651805536916,16.872992025804137,20.773142641604768,21.547640636231836
1405400.0,1.0,23376.0,1957.0,1.0,1.0,2020.0,12.0,31.0,1.5324271598203727,0.4160803205447863,0.20204527047341647,0.5373531269372577,0.5169023395475315,19.420156138701593,24.51794712511076,32.04325762885763,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.3842930878391504,0.4396093206532845,0.23248028928581452,0.5355528056675419,0.4674092791225884,18.910377040060673,23.304187366441912,28.64473030458485
10021000.0,0.8353509151174521,11593.0,1937.0,10.0,1.0,1975.0,9.0,29.0,0.4418473866982689,1.0436441350167645,0.9262684216745898,0.7485763786294962,0.5034459004263773,5.822911868495719,6.299192258794841,7.1288419709287965,0.0,0.0,,,,,,,,,,,,,,
5563500.0,0.38583184257602865,10784.0,1942.0,3.0,24.0,2018.0,9.0,30.0,0.5363218801677215,0.3983867841191438,0.1612475400032191,0.3357158776705039,0.0703898058403501,19.2880326770001,22.088935111944007,24.698866926323557,0.0,0.0,,,,,,,,,,,,,,
7019150.0,1.0,8625.0,1997.0,5.0,22.0,2020.0,12.0,31.0,1.0068034350906692,0.343203402337004,0.19034717503061657,0.3281976523667706,0.15264776588078374,52.63132573109776,59.14050029148087,105.63460429421743,0.13059548254620124,954.0,1997.0,5.0,22.0,1999.0,12.0,31.0,0.9857861228424236,,,,,,,
1448500.0,1.0,17532.0,1948.0,10.0,1.0,1996.0,9.0,30.0,1.8970942649155376,0.3602336673205588,0.16870534805698156,0.4428544831796823,0.4053758197899531,37.212043090242695,43.026424823093116,51.5541846979404,0.8375085557837098,6118.0,1980.0,1.0,1.0,1996.0,9.0,30.0,1.8381562460834882,0.31555941517443525,0.09061036468478034,0.4268828709837506,0.37550790489500807,39.53779578338286,52.329435595653784,55.43043918650735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
