,GRDC_NO,P_MN_RASTER,P_MN_UPRASTER,P_STD_RASTER,P_STD_UPRASTER,PC_MN_RASTER,PC_MN_UPRASTER,PC_STD_RASTER,PC_STD_UPRASTER,PS_MN_RASTER,PS_MN_UPRASTER,PS_STD_RASTER,PS_STD_UPRASTER,R_MN_RASTER,R_MN_UPRASTER,R_STD_RASTER,R_STD_UPRASTER,RC1_MN_RASTER,RC1_MN_UPRASTER,RC1_STD_RASTER,RC1_STD_UPRASTER,RC5_MN_RASTER,RC5_MN_UPRASTER,RC5_STD_RASTER,RC5_STD_UPRASTER,RS1_MN_RASTER,RS1_MN_UPRASTER,RS1_STD_RASTER,RS1_STD_UPRASTER,RS5_MN_RASTER,RS5_MN_UPRASTER,RS5_STD_RASTER,RS5_STD_UPRASTER,R2_5_MN_RASTER,R2_5_MN_UPRASTER,R2_5_STD_RASTER,R2_5_STD_UPRASTER,R5_MN_RASTER,R5_MN_UPRASTER,R5_STD_RASTER,R5_STD_UPRASTER,R10_MN_RASTER,R10_MN_UPRASTER,R10_STD_RASTER,R10_STD_UPRASTER,QS_MN_RASTER,QS_MN_UPRASTER,QS_STD_RASTER,QS_STD_UPRASTER,QSM_MN_RASTER,QSM_MN_UPRASTER,QSM_STD_RASTER,QSM_STD_UPRASTER,QSB_MN_RASTER,QSB_MN_UPRASTER,QSB_STD_RASTER,QSB_STD_UPRASTER,MAT_MN_RASTER,MAT_MN_UPRASTER,MAT_STD_RASTER,MAT_STD_UPRASTER
405,3104500,4.486818725419919,4.5704014892212195,0.8590807373807086,0.7164876761993988,0.7439859255036513,0.7426923016421673,0.005270447851251303,0.01586906168091953,4.7442493822096825,4.45437121270067,0.9431294836824444,1.2673171581166036,1.4023215089574677,1.7034280133552442,0.8064469702163902,0.5465826987174838,0.47990228866067974,0.5481120723701162,0.058790144815984186,0.07780134324458553,0.4057126794646475,0.4960740780845297,0.041734618228087356,0.10361777109911816,0.9160538056701605,1.131578225261651,0.7011172734637545,0.4998411575265325,0.484336769193185,0.770064678998785,0.36965166112798575,0.324764812558797,37.28992964653344,36.84340717295953,16.89475470243451,15.827318980878486,44.70086907986115,43.51512687819082,18.09285705576258,17.69112871297795,57.4770602089103,56.4244855397078,26.08952707952028,24.709830360940497,1.181894131210833,1.4542616627435736,0.7345079507361577,0.49556133655986984,0.0,0.0,0.0,0.0,0.22042737774663473,0.2491663506116706,0.07193901948023285,0.05221268242090384,17.84145736694336,14.460749643820304,4.0282554626464835,3.3577615677745594
406,3104600,5.2547493737153035,5.342117741510041,0.8739142704038226,0.8009944530138028,0.6074025005339242,0.6390201376179332,0.004291279095788537,0.05800717082993386,3.724273505349069,4.147481143715025,0.6114341377049046,1.0302855204026093,1.3066953123362193,1.622474535860898,0.5895919585623175,0.5638410784724235,0.39061635811600315,0.43538096711129654,0.04654252254154048,0.06504233548637957,0.3558594665209978,0.3930186615804786,0.03420711678997581,0.06188958995720378,0.44278957607845637,0.7314727706765063,0.3329356420443332,0.45695323799746873,0.2984055572280763,0.505573215398828,0.25897510092456166,0.35577464667443903,48.664122702746226,52.37225387559493,18.129377711611053,16.32404204271021,53.15271729955384,58.22585182190712,21.126311887606857,18.885062675614595,63.75193207901475,70.55943428564233,23.247909836542878,21.227501357108654,0.9549728271130044,1.2558530807063255,0.5312989087098549,0.5587122875928855,0.0,0.0,0.0,0.0,0.351722485223215,0.3666214551545727,0.12655980395868469,0.11660741900753056,21.893994013468426,20.21543217079312,2.025403954349181,3.1904965696195666
407,3106500,3.732440038445996,3.7459875705253505,0.09178908173808753,0.09640510882124861,0.7200390297020365,0.725030136492603,0.016246962857900893,0.04033333059087562,2.570139882889049,2.6051379271177324,0.07660409252283507,0.22958410856753,2.134482940910748,2.127208616237672,0.08691110378506206,0.12039202710613077,0.6471798667545832,0.6494007468438183,0.043909918736221076,0.05450912966554725,0.6874796757177283,0.6866833740856596,0.045608756165679054,0.050946267483483514,1.2758850859578457,1.2782329160043002,0.15338788696767325,0.19628579668039597,1.5009038375200645,1.4875679446935057,0.1578926915568809,0.18526870330586787,23.869865284353864,23.77575966331268,1.660703120620612,1.8777919625981108,28.20973802712956,28.077644211273103,1.8124004760977623,2.1071955369414916,35.83952725314532,35.70199692216714,4.238431477787685,4.597393178077699,1.7642964262256666,1.7537241509783232,0.026333389817935315,0.07223176938159745,0.0,0.0,0.0,0.0,0.37018651468508135,0.3734844652593487,0.11324449360299735,0.11223297225097238,10.202176094055176,10.128064953197132,0.606867790222168,0.6246989996724096
408,3121100,,7.494401534651613,,1.040944254119218,,0.5975889181704518,,0.013153689883616138,,4.375455421937332,,0.46704330953673173,,6.845299927982048,,2.3526581948804766,,0.5552431449351789,,0.005733043752919114,,0.5345901166796179,,0.012710588591014257,,3.7771850826780047,,1.2320597382862357,,3.3985400809982633,,1.302889733795261,,115.40727572651122,,35.82931868681983,,157.26956941136905,,50.34809450554499,,170.11581739950543,,55.719702498530886,,5.656223427425443,,1.9377930701664463,,0.0,,0.0,,1.189076500556606,,0.41677456949786407,,14.262781185574001,,2.942071516595728
409,3121190,9.14748974386706,8.861190777483449,0.0,0.3611124500844167,0.7656355201999457,0.7609811478875467,0.0,0.00587061773420253,7.08981877339075,6.781105254394729,0.0,0.3893842043057275,5.919656420948892,5.761055578733831,0.0,0.2000452165132617,0.7433820345764554,0.7280420397752372,0.0,0.01934852639156167,0.7623080161788212,0.7435485857780035,0.0,0.02366150307769734,4.780889699871397,4.506915401892484,0.0,0.3455671924108853,5.088122012398191,4.760457531208375,0.0,0.4132872888180536,67.6566049264693,67.03199192986033,0.0,0.7878321476641832,72.55121237221829,72.38189539712518,0.0,0.21356160830434662,76.30121471606799,76.11112824352666,0.0,0.2397584339697769,4.6457202393614825,4.571844407565369,0.0,0.09318050623408058,0.0,0.0,0.0,0.0,1.2739361815874095,1.1892111711684628,0.0,0.10686471027918072,20.9486141204834,19.39398283707468,0.0,1.9608757894619462
410,3121200,8.776602446506473,8.502514349334165,0.37088729736058745,1.0056366359593016,0.7596059924316106,0.8028735824982568,0.006029527768335097,0.08497638965700265,6.689894441964088,7.434874708096863,0.3999243314266616,1.9290721276909608,5.714196238988473,5.572012165834489,0.2054601819604196,0.8205625382095237,0.7235097685839681,0.751232345060329,0.01987226599248726,0.07166247703572237,0.7380060267959436,0.7377259476449386,0.02430198938287753,0.04360504617076048,4.425968450216897,4.819419576421372,0.3549212496544998,1.4639530611181097,4.663647570856838,4.647622598837044,0.42447444154135283,1.0410819963390066,66.84744718086222,63.93436395555341,0.8091577456070809,8.214971907035668,72.3318699272113,68.71073990382115,0.21934244500698696,8.351617801115134,76.05496633118491,75.66870766879674,0.24624838488307432,9.7751341111878,4.550017457261971,4.436765539861507,0.09570278209951111,0.6315095585778344,0.0,0.0,0.0,0.0,1.1641787817265015,1.1352466259729819,0.10975739986090804,0.2289303510481431,18.934659957885742,18.358788958302252,2.0139541625976562,2.1917648176684166
411,3141300,8.759084217763554,10.579702138410267,1.1771679300434341,2.3958293326078257,0.9874582387755737,1.0258812667376012,0.04724952467100335,0.050905313240462435,7.223437758151407,8.810327155863572,0.7618954998312932,2.10273471022419,5.224443108235398,7.552137825209452,0.6951489804148197,3.347447560966754,0.8160746441416853,0.8913881780262776,0.013102598087241624,0.09712444176069744,0.85827333051212,0.9585970453531129,0.07382245082142602,0.11702669609270475,3.927412121931545,6.125089278575794,0.04975116872991614,3.318056850541879,4.356691711720892,6.974083909980458,0.6846423162798498,3.615005003004836,39.40982726078346,48.66945161872573,0.7015724321490779,15.461806233673478,46.96705626017206,57.27390399782711,2.17569194020939,15.948955946941256,51.77778542559963,62.4766517272032,1.249689925941766,18.005022253600266,4.36672698115386,6.107696881314711,0.626314442487238,2.440872082782751,0.0,2.166428721240898e-05,0.0,5.0563575788386835e-05,0.8577161270815385,1.444419279607529,0.0688345379275816,1.0189765330038225,17.7001051902771,18.722621201495734,1.9533371925354004,2.9483490690879663
412,3141310,8.908599394001648,9.943479896374695,1.0603066901455753,1.7136779007217149,0.9994496936140834,0.9896461710637509,0.02490226019133811,0.0472591225798404,7.619539467726896,8.257526274834795,0.7981635524636583,0.9116082933153097,5.1609216043813255,5.947124098518798,1.05292062029978,1.6111421245998963,0.8608118354591885,0.8511804566077835,0.05842773426782287,0.04709647407276238,0.8873589140636953,0.8735251696259214,0.09872748336830993,0.08807654173500797,4.430405741939002,4.787854988520665,1.0607944223613843,0.9555587383577803,4.689075485826352,5.056099808232396,1.3608755080664958,1.3274037108549963,38.774318232981386,44.1693358844385,5.237608851694349,9.850355318757577,46.476212548896,51.65728487477598,5.920935332901017,9.012662954271937,53.380836378380536,59.348578268707314,7.739876957196992,9.069573322202425,4.301826805986508,4.809027889648122,0.9848389192467646,1.2162962201787153,4.6559213745966665e-05,2.593171398509536e-05,6.584467153297388e-05,5.431046724609532e-05,0.8590482391810706,1.1380702771566906,0.17454469754901675,0.4950433643976287,17.071304321289062,18.8327989859923,2.321009270665259,2.627829546082983
413,3141800,10.072748073351448,10.054245708939995,1.3799965085039634,1.311846650525741,0.836136522944067,0.7915348910217695,0.09064283807582754,0.10247622282425604,9.213503533795889,8.203841759161278,2.4179110161843784,2.132667460117647,6.141324117464367,5.842682810707116,1.5801125242197775,1.3871589321622266,0.7749129543459832,0.7282908579309354,0.10677586299692728,0.11165356449443008,0.7061017460053692,0.6673411426258027,0.09236642880860992,0.08732150588773573,6.92520562559798,5.873950748455448,2.701280609285609,2.2690317230699,5.656907807092629,4.836832901174853,2.3360516334635357,1.906168061245042,78.84004060798588,81.11610286258562,12.66634949994555,16.14080845353176,91.7632900609533,94.495014885598,15.356895077760381,18.651687541818823,111.39073696710966,120.25592311670482,21.014325864945373,30.426799217790542,5.277304486369711,4.969789483329532,1.474757291644405,1.2615917546064654,0.0,0.0,0.0,0.0,0.8640196310946558,0.872893327377583,0.11644299500374819,0.15425933590262048,16.928685188293457,18.082594776460212,1.79911984652826,2.3065389730489816
414,3142600,4.221772540095794,4.113840607777931,0.0,0.26437816113137597,0.7091535845354242,0.707831708514019,0.0,0.0032379217556630225,3.275476117140354,3.183747828914392,0.0,0.22468750113255187,1.4839708893985837,1.3387871655519226,0.0,0.35562604238146145,0.475197986754685,0.46875101550431875,0.0,0.01579178994979025,0.5735836373706394,0.5554359706743089,0.0,0.044452523428109514,0.5383503358892422,0.48835520407829636,0.0,0.12246256256000473,1.0293823272137148,0.9138708244181372,0.0,0.28294424127123813,31.303410897010053,28.993938577112235,0.0,5.657028758831374,39.6112003997473,37.00928950409425,0.0,6.373354050537922,57.43836208580433,53.05585001370413,0.0,10.734918368232881,1.2765576331714017,1.1513737423264598,0.0,0.306636656586374,0.0,0.0,0.0,0.0,0.207413256227182,0.18741342322546292,0.0,0.04898938579508744,9.53056526184082,9.738184792654854,0.0,0.5085619111304337
415,3142800,5.772077501016665,5.708784787081928,0.0,0.23681965062287785,0.827036430674809,0.8329904395001999,0.0,0.022277861102440653,5.690249657144887,5.727273450708833,0.0,0.13853035067493336,3.2696473225378218,3.1876716960734055,0.0,0.3067247082960054,0.7577151745097174,0.7489408100475158,0.0,0.032830665604242866,0.750248419793169,0.7408419169336709,0.0,0.0351959109079514,3.543378427307135,3.4223959913681363,0.0,0.4526748251010604,3.4655098651165708,3.341435345677327,0.0,0.4642443421702739,44.11640169337261,43.68463864182104,0.0,1.615509411173991,51.92325233451811,51.06290376772904,0.0,3.2191295701267006,56.23487275840944,55.88578376261921,0.0,1.3061714197399943,2.837898547380455,2.7581241972145074,0.0,0.2984882865735096,0.0,0.0,0.0,0.0,0.4317487751573664,0.42954749885889765,0.0,0.008236421722495942,10.910082817077637,11.247548866271973,0.0,1.2626823357534056
416,3205220,3.6647575797596277,3.985787164998958,0.3096873962698157,0.42851967912168715,0.6615908007489639,0.6692735242760762,0.011159024767008197,0.01255348816853125,2.2063293245146607,2.481398890426439,0.2661985977261767,0.362583363443029,1.0911795212116562,1.3574478398440653,0.06794032148466855,0.42001358369179326,0.5443846141502533,0.5435795794657763,0.0004545005473146069,0.014408862848791556,0.5517805529291644,0.5547902280750794,0.02829606155429848,0.033571785649721145,0.6341887138094631,0.7594562211024154,0.14211246728708837,0.20901928680599885,0.6452716333972119,0.8174371215241805,0.04458079381033869,0.28029684407477107,22.48461728064921,27.04172075517362,5.32835001820775,6.205967066745586,25.904710316027035,30.14295177702993,4.326746919147695,5.682217593663104,28.59798619354592,35.105274759197954,3.538703832361991,9.360233196322344,0.9928049882599177,1.236687770356504,0.06010720658853658,0.3859550005988877,0.0010870360513256499,0.0006424825562978933,0.00058522013608645,0.00059357479323889,0.09728749690041265,0.12011758693126327,0.008418335032218255,0.03456441142507594,9.613937854766846,10.366474207300339,1.4918732643127441,1.3990617812971762
417,3205230,3.355070183489812,3.834835667224957,0.0,0.6266189696028774,0.6504317759819557,0.6584340779023083,0.0,0.01045176102445642,1.940130726788484,2.329523938023707,0.0,0.5085842584900753,1.0232391997269876,1.4103848294036354,0.0,0.5056487049997153,0.5439301136029386,0.5372945647496836,0.0,0.008666652617034878,0.5800766144834629,0.5860227477403539,0.0,0.00776621082772884,0.4920762465223747,0.6191158245079152,0.0,0.1659256702594094,0.6006908395868732,0.8267768861984787,0.0,0.29528969959740003,17.15626726244146,22.931136933849235,0.0,7.5425244328041705,21.57796339687934,27.13488682214969,0.0,7.257866080310348,25.05928236118393,34.84584883227719,0.0,12.782178806035043,0.9326977816713812,1.2873414220920045,0.0,0.4631980416900199,0.0016722561874121,0.0010549249414996058,0.0,0.0008062928291667145,0.0888691618681944,0.1219884823701313,0.0,0.04325695613886215,8.122064590454102,8.869421088177225,0.0,0.9761180710278196
418,3205290,,3.2289257798946287,,0.3052220622475027,,0.8132225881472497,,0.06920041329144719,,3.3705308945119974,,0.7099335345588312,,0.40902533145815617,,0.18355281938278722,,0.4314571523159546,,0.023811460890285106,,0.4654314436622451,,0.024940463241599292,,0.12903532734918435,,0.08948055765315471,,0.17579699170480756,,0.1285863823959494,,9.51036615433054,,2.2359252596157604,,13.601737434765226,,2.281709454458563,,21.105641538854414,,3.2281787979827996,,0.3307522944370976,,0.1516996812346889,,0.0,,0.0,,0.07827303702105846,,0.03773969347221258,,17.308151351081,,1.5946645777364965
419,3205300,2.377728648863171,2.54122072635201,0.7412283675265444,0.7101963039517012,0.800304829187076,0.8101469641345778,0.15282606466045678,0.12972337909714135,2.5884035208045892,2.727564479286374,1.2357778208465757,1.0937612642682621,0.271718361068634,0.3490153383775751,0.13318627595992055,0.30555439380907484,0.4038881810202411,0.4264681542112847,0.11823716028549942,0.10203338904622863,0.4357826339485024,0.46008753371854766,0.11160446624583295,0.10701087582138678,0.09905459971292889,0.1291750598858091,0.06260903532179216,0.13661216765211745,0.11417996440811327,0.16629658086026936,0.07576079009483848,0.22246834539771063,7.434462742228476,8.08296666976371,2.344694737099661,3.5982355562295525,9.849492021185569,10.548697827504665,3.338069476475687,4.057697122622904,13.406873840104971,14.609244673748977,4.915529111750681,5.775122898013512,0.21784576835426567,0.282347429131843,0.12493523681573061,0.27339657365930153,0.0,0.0,0.0,0.0,0.053872592714368325,0.06666790924573204,0.013078474689982153,0.037492022339895285,20.848443508148193,20.27346879393611,1.317121281866431,1.890364924583509
420,3205650,4.634137789462902,4.286799938026733,0.0,0.44999234630833407,0.5161083658403526,0.520060913721526,0.0,0.01633822988134645,2.2544645089448463,2.118387613447591,0.0,0.28079202523768837,1.107578377947286,0.8611473216580757,0.0,0.32685443036051914,0.3720665743371641,0.34945002722965474,0.0,0.030809745270847615,0.3758210813599467,0.3782386544647754,0.0,0.009076101368195073,0.2183829483718961,0.15132250777134693,0.0,0.09047167115253713,0.2234617104388745,0.18058000951433686,0.0,0.0750405054040854,37.95346669903665,30.464216617003544,0.0,9.515731827697408,43.23120795106661,35.83107465851013,0.0,9.783990029714342,50.65635855103778,42.89230004378343,0.0,11.122698323871969,0.8792193031446228,0.6751486372069865,0.0,0.27314866699730256,0.0,0.0,0.0,0.0,0.2283590748026631,0.18599868445108894,0.0,0.05395534443685853,19.45505714416504,20.80620423408404,0.0,1.701033736892385
